open_time,close_time,symbol,side,open_price,close_price,volume,pnl,tx_hash,gas_cost_eth,tokens_sold,tokens_bought
2022-01-20 15:12:26,2022-01-20 15:12:26,3Crv/MIM,SELL,1.0195352,1.0195352,225743.38578471,0,0x54d76b28a912c24629ef6800746d1dec478beb8f5fc06779169186714dc6b84b,0.021779,3Crv:225743.3858,MIM:230153.3283
2022-01-21 23:13:53,2022-01-21 23:13:53,crvXAUTUSD/3Crv,SELL,84.71595289,84.71595289,11628.41944559,0,0x17be5867e0fc0f1dfa22050b0bc6a04021798cb12831d9e28af7c41565745360,0.128005,crvXAUTUSD:11628.4194,3Crv:985112.6339
2022-01-21 23:16:02,2022-01-21 23:16:02,3Crv/MIM,SELL,1.01947616,1.01947616,985112.63394988,0,0x8f16a34743021cc8c4193aba9a53013ce861dd5db97ecff17f8c38e651b2f40b,0.081126,3Crv:985112.6339,MIM:1004298.8435
2022-01-22 18:50:18,2022-01-22 18:50:18,CRV/crvCRVETH,SELL,0.04665022,0.04665022,7324.0,0,0xc72f1f62d95ecf644bba84facd7620c4bb00ce8d45e9dd92f1818fb94aacb538,0.068311,CRV:7324.0,crvCRVETH:341.6662
2022-01-25 19:15:29,2022-01-25 19:15:29,CVX/crvCVXETH,SELL,0.05295367,0.05295367,2168.44344936,0,0xb7d389c86620bb52929e5b02447a8bae4113a4bcc2a5f7eebe521b29ff6c01cc,0.03403,CVX:2168.4434,crvCVXETH:114.827
2022-01-25 19:20:12,2022-01-25 19:20:12,cvxCRV/CRV,SELL,0.94177919,0.94177919,1128.26787114,0,0xd821fcc08a278935888a6b80ff0caca55092192db8a5f5cddd8bf904de560071,0.011956,cvxCRV:1128.2679,CRV:1062.5792
2022-01-25 19:21:45,2022-01-25 19:21:45,CRV/crvCRVETH,SELL,0.01741713,0.01741713,12134.0,0,0x3673bd8d958cef7cad9923bcf5d84ef445d8bac8a7d549b7d5c340b8269938ae,0.025974,CRV:12134.0,crvCRVETH:211.3394
2022-01-26 15:45:52,2022-01-26 15:45:52,anyUSDT/anyUSDT,SELL,1.0,1.0,289162.548,0,0x64c044127c3a502b06ab7fe104813250419903f5e9e6f569b1fe493bed742554,0.01121,anyUSDT:289162.548,anyUSDT:289162.548
2022-01-26 18:18:27,2022-01-26 18:18:27,USDT/USDC,SELL,0.99972068,0.99972068,16000.0,0,0x5a8f7f9a53a1472e54b8808f6db3607049cccfb884c5e71d4f06bf51d60a1dbd,0.026614,USDT:16000.0,USDC:15995.5309
2022-01-27 21:49:11,2022-01-27 21:49:11,3Crv/MIM,SELL,1.03807884,1.03807884,410597.09602339,0,0x0812474db21cacce0f58f4e71380be6321dd5509a786229e633b371330f0e1b7,0.034753,3Crv:410597.096,MIM:426232.1565
2022-01-29 12:18:56,2022-01-29 12:18:56,CVX/crvCVXETH,SELL,0.04961462,0.04961462,2949.56839997,0,0x6e3bb5f57772b798ab5abffbd7b2e8599550703bcab4e8b7504c3015d378b046,0.015965,CVX:2949.5684,crvCVXETH:146.3417
2022-01-29 12:39:38,2022-01-29 12:39:38,crvCRVETH/WETH,SELL,0.03456158,0.03456158,44148.71223455,0,0xdebccf6d1c5d214ccbbb825f6637c78a179fac930b82ddb62853979d70f4423a,0.012634,crvCRVETH:44148.7122,WETH:1525.8491
2022-01-29 12:54:26,2022-01-29 12:54:26,CRV/cvxCRV,SELL,1.03047846,1.03047846,1299000.0,0,0x0534c1fe8dd65980b7491951afa89d10e093cbef842f862e1db7283fcf2ac1da,0.011181,CRV:1299000.0,cvxCRV:1338591.525
2022-01-29 14:48:37,2022-01-29 14:48:37,3Crv/BUSD,BUY,1.0210341,1.0210341,2115502.31907697,0,0xa94213e40a6a0988b7834ac17b52acd6c955e0edc47f0ee3703bd260410921ce,0.021671,BUSD:2160000.0,3Crv:2115502.3191
2022-01-29 14:52:37,2022-01-29 14:52:37,3Crv/USTC,SELL,1.02174361,1.02174361,2115502.31907697,0,0x4a4e83ae55f7c8acd57bb8d36e1cf322fe16984452ef346761e681f5f9076edb,0.011835,3Crv:2115502.3191,USTC:2161500.9671
2022-01-29 14:54:32,2022-01-29 14:54:32,USTC/MIM-UST-f,SELL,0.99530067,0.99530067,2161500.96,0,0x24e788c4a4a7514acebc9e1efc5e397a5d8063431b4b3cb58afd76ec3b01d07d,0.014536,USTC:2161500.96,MIM-UST-f:2151343.3505
2022-01-31 10:40:59,2022-01-31 10:40:59,MIM-UST-f/USTC,SELL,1.00186978,1.00186978,2151343.35046384,0,0xa8798637a29ff3fb9c9693aa9fb26cdc4a88caec4782916d54834eb3408c47fd,0.005782,MIM-UST-f:2151343.3505,USTC:2155365.8856
2022-01-31 10:43:08,2022-01-31 10:43:08,USTC/USDT,SELL,0.99743459,0.99743459,2155365.8927074,0,0xc0d37a86993f39e0efc6c7e5821587fe4796829129d16cc1833480ea1c0b0206,0.014391,USTC:2155365.8927,USDT:2149836.5012
2022-02-01 20:44:27,2022-02-01 20:44:27,CRV/cvxCRV,SELL,1.02605073,1.02605073,12362.0,0,0x8b34db0b55dad887ac8f02ba2c971b0c33c67db401630198a78abca4e9a56021,0.016086,CRV:12362.0,cvxCRV:12684.0391
2022-02-01 20:48:00,2022-02-01 20:48:00,CVX/crvCVXETH,SELL,0.04960057,0.04960057,2335.48179459,0,0x587b2108b3d5baf150183361d123bcffea4eabdd8bb83c50bfbd7d647a416e72,0.053116,CVX:2335.4818,crvCVXETH:115.8412
2022-02-04 00:45:44,2022-02-04 00:45:44,3Crv/MIM,SELL,1.02196235,1.02196235,570700.62343174,0,0x80820f19a19be0774b5e174582e0b47ee01eccc199c289cb399be014ea3eedcb,0.024461,3Crv:570700.6234,MIM:583234.5523
2022-02-04 00:48:23,2022-02-04 00:48:23,CRV/cvxCRV,SELL,1.01877168,1.01877168,15000.0,0,0xc43528c482b052c5c6f7a5ee97da75f5b578f8af89696e7013947c0ef66c346e,0.009072,CRV:15000.0,cvxCRV:15281.5752
2022-02-04 00:49:09,2022-02-04 00:49:09,CVX/crvCVXETH,SELL,0.04915686,0.04915686,1514.93721514,0,0xbf38f8898c67fb51174696d813cd6108679a93350e0974baa3c7b60d0d9d8921,0.019998,CVX:1514.9372,crvCVXETH:74.4696
2022-02-06 10:53:44,2022-02-06 10:53:44,CVX/crvCVXETH,SELL,0.04784431,0.04784431,1810.11357434,0,0x514d48bd1e8f5ca0d9940a168153c29084df4b42fcfa1d695c0730157dd5125f,0.015695,CVX:1810.1136,crvCVXETH:86.6036
2022-02-06 10:55:12,2022-02-06 10:55:12,CRV/cvxCRV,SELL,1.01847694,1.01847694,9943.0,0,0xfeae412a307cf50a7f5cb21379405cb5ddf09ecfda07ce8bbb04054959f3a211,0.004852,CRV:9943.0,cvxCRV:10126.7162
2022-02-08 11:23:59,2022-02-08 11:23:59,KEEP/T,SELL,4.78318863,4.78318863,1514421.009,0,0x31f431a5641122d49022e43cd3d0fe4b5e8779d2e3738f8bbbc5e11756cbe6ac,0.004172,KEEP:1514421.009,T:7243761.3532
2022-02-08 11:36:07,2022-02-08 11:36:07,T/crvTETH,SELL,0.00303773,0.00303773,2000000.0,0,0xaa706c0fc60086e46aed9fd13d6cb361f0a48460a4d97e8662fca49be75afc8a,0.020762,T:2000000.0,crvTETH:6075.4688
2022-02-08 11:40:21,2022-02-08 11:40:21,T/crvTETH,SELL,0.00302209,0.00302209,1000000.0,0,0xf79270dd4e32e6fa93d2fa893c5e61e41162ec4413517523cd13fd8172034a09,0.015378,T:1000000.0,crvTETH:3022.0877
2022-02-08 13:47:10,2022-02-08 13:47:10,T/crvTETH,SELL,0.00303342,0.00303342,1000000.0,0,0x97a85c1633696224d325e9224a3624895194355a50c3f9062b2eef22657bd4a1,0.019771,T:1000000.0,crvTETH:3033.4242
2022-02-08 14:00:00,2022-02-08 14:00:00,T/crvTETH,SELL,0.00302335,0.00302335,1000000.0,0,0xd759acbda4d47562775ac89111aed83c2b60fa5d738f4c15d432a9b8d786ef4c,0.018378,T:1000000.0,crvTETH:3023.3548
2022-02-08 14:06:40,2022-02-08 14:06:40,CVX/crvCVXETH,SELL,0.0467543,0.0467543,1696.44160745,0,0x8532a1724a019d77bb96c0a2d2fba3668c052491145ec5c4b6977b36a5dd0153,0.016279,CVX:1696.4416,crvCVXETH:79.3159
2022-02-08 20:20:05,2022-02-08 20:20:05,T/crvTETH,SELL,0.00303828,0.00303828,2000000.0,0,0x5ed8204eec307ac20fd4bc08f736cee9db5c0533f6b574be878aeec478939e46,0.023307,T:2000000.0,crvTETH:6076.5582
2022-02-08 20:48:45,2022-02-08 20:48:45,CRV/cvxCRV,SELL,1.01892561,1.01892561,9485.0,0,0xd80ae28649ad93a12b0370313bc6d76dd70f2adbc53d40fd4568b56c9b484685,0.008587,CRV:9485.0,cvxCRV:9664.5094
2022-02-09 11:22:47,2022-02-09 11:22:47,T/crvTETH,SELL,0.00312816,0.00312816,2000000.0,0,0x887eb80ec745e099fccfafeca5558c3951aa49525c6925cc77687e0081b3518f,0.01737,T:2000000.0,crvTETH:6256.3166
2022-02-10 11:26:46,2022-02-10 11:26:46,3Crv/MIM,SELL,1.02133522,1.02133522,181244.02002553,0,0xffe4e439dd6a53646d4cdf6d3c802ca764518f956c6338ea1b8a01da167bbd3a,0.011004,3Crv:181244.02,MIM:185110.9014
2022-02-10 11:46:27,2022-02-10 11:46:27,CRV/cvxcrv-f,SELL,146.17004483,146.17004483,9407.0,0,0xbfb0bff9ca51502bee18ad11f27f16bc7444ca3797d7bf7f1e609f6dfdc2f080,0.009698,CRV:9407.0,cvxcrv-f:1375021.6117
2022-02-10 11:49:07,2022-02-10 11:49:07,T/crvTETH,SELL,0.0033181,0.0033181,4000000.0,0,0x1d896c6a16f3d974a004ec9f5a409ed646f39af759ebc4be80887a8da81ec927,0.011641,T:4000000.0,crvTETH:13272.3889
2022-02-10 11:57:13,2022-02-10 11:57:13,3Crv/USDC,BUY,1.02058626,1.02058626,1288.06358715,0,0x404d7de1ec17709ae8cb43595ebe663de92ce794fedece4bc2962e1aaf5d3901,0.009161,USDC:1314.58,3Crv:1288.0636
2022-02-10 11:58:37,2022-02-10 11:58:37,3Crv/BUSD,BUY,1.02125213,1.02125213,146878.51812412,0,0xeee131dcecbae616d62f82686c6bec1df12e01deabf46966d27ed0aab9971869,0.008207,BUSD:150000.0,3Crv:146878.5181
2022-02-10 11:59:40,2022-02-10 11:59:40,3Crv/USDT,SELL,1.01972571,1.01972571,152194.69723072,0,0xd45905d11db4d46965fb11c3322983e2e797d52adebf65710b0816c012489018,0.006279,3Crv:152194.6972,USDT:155196.8459
2022-02-11 19:28:00,2022-02-11 19:28:00,CVX/crvCVXETH,SELL,0.04543903,0.04543903,1661.8168658,0,0x7d10a09fd9b31d2113137c0466590f540f146577b656f95ded370644dafb62e8,0.022271,CVX:1661.8169,crvCVXETH:75.5113
2022-02-11 19:35:54,2022-02-11 19:35:54,CVX/crvCVXETH,SELL,0.04542097,0.04542097,1263.59410184,0,0x14e0afa15e13aaaa6efdbc928a9dd0792994fc5ef38957d177e039abd05633ae,0.030485,CVX:1263.5941,crvCVXETH:57.3937
2022-02-16 00:46:16,2022-02-16 00:46:16,CRV/cvxcrv-f,SELL,1.06091626,1.06091626,21431.0,0,0xc9c25bcfef2abb612809052a6fa56b771c6d31043b6de7ca75f0d6ffd685d7d8,0.020965,CRV:21431.0,cvxcrv-f:22736.4964
2022-02-16 00:47:14,2022-02-16 00:47:14,CVX/crvCVXETH,SELL,0.04760088,0.04760088,3886.4729413,0,0xb7fe46044e21f93cfdb730bedede4d7b044887cbb480fcbb2664049724c25237,0.030203,CVX:3886.4729,crvCVXETH:184.9995
2022-02-17 13:12:42,2022-02-17 13:12:42,CRV/cvxcrv-f,SELL,1.01144616,1.01144616,7550.0,0,0x3ad0159bf627603e7181abf52768e0e8fba5e651c806203e203d2085883857d4,0.008483,CRV:7550.0,cvxcrv-f:7636.4185
2022-02-17 13:18:34,2022-02-17 13:18:34,CVX/crvCVXETH,SELL,0.04777321,0.04777321,1357.4200138,0,0x36406d6014875c20eea2ff19d6daa4aff5ab5fb916383b5e55327b650b097deb,0.017726,CVX:1357.42,crvCVXETH:64.8483
2022-02-17 13:28:23,2022-02-17 13:28:23,3Crv/BUSD,SELL,1.02050103,1.02050103,213906.12138178,0,0x9302b16b6dfb3de6787794e193837b0449a50adb0bb53a8608091ab62399175d,0.01783,3Crv:213906.1214,BUSD:218291.4166
2022-02-19 11:14:00,2022-02-19 11:14:00,renBTC/USDT,BUY,39919.05931695,39919.05931695,2.50506905,0,0x5e8fa6d97a14cd633110185d4f2c1f8d386ffb37ccc31c5f21516a36752a75ea,0.016581,USDT:100000.0,renBTC:2.5051
2022-02-21 17:43:50,2022-02-21 17:43:50,CRV/cvxcrv-f,SELL,1.06983674,1.06983674,20500.0,0,0x0b8cb686a25e0b4d3a583ee11b1fd27fcbbb32313a676f4a052b77aca6d49945,0.021149,CRV:20500.0,cvxcrv-f:21931.6533
2022-02-21 17:45:24,2022-02-21 17:45:24,CVX/crvCVXETH,SELL,0.04569084,0.04569084,3670.00917892,0,0x1f2ebde6b273469f8153e3cdba8d9bdfdc03d6571cdc4b22f698771341343e1c,0.040907,CVX:3670.0092,crvCVXETH:167.6858
2022-02-24 12:14:29,2022-02-24 12:14:29,3Crv/MIM,SELL,1.02255764,1.02255764,160344.76748787,0,0xaf6240299fde285bc52be8f9a621000a3a4d3b78b1cda5765c5e49e32ed518d2,0.011412,3Crv:160344.7675,MIM:163961.7673
2022-02-27 14:57:08,2022-02-27 14:57:08,T/crvTETH,SELL,0.00371223,0.00371223,5000000.0,0,0x0731e781d166e0834c557d34f60bdb94c6d49131c89012fd676359b0105755be,0.011696,T:5000000.0,crvTETH:18561.1467
2022-02-27 15:03:43,2022-02-27 15:03:43,CRV/cvxcrv-f,SELL,1.0557905,1.0557905,28732.0,0,0x0ea1c1da5d98dad68a29265c5f5f66ebef383aa8cdedfb6cc9d561bcef7fd9e1,0.006049,CRV:28732.0,cvxcrv-f:30334.9725
2022-02-27 15:06:27,2022-02-27 15:06:27,CVX/crvCVXETH,SELL,0.04110258,0.04110258,5034.90925771,0,0xf63cfd05dc6d0e80bb9fe3bce9bdd3a3f6713e74fde0b8d4864153158e6c8ac8,0.009153,CVX:5034.9093,crvCVXETH:206.9478
2022-02-28 14:19:11,2022-02-28 14:19:11,USDN/usdn3CRV,SELL,0.94686346,0.94686346,300174.22785999,0,0x383e4d49972d5a82be1e014dd37b713ee08973e70b3dcdf2d8aace5ac3f46e7d,0.011232,USDN:300174.2279,usdn3CRV:284224.0079
2022-02-28 15:20:51,2022-02-28 15:20:51,renBTC/WBTC,SELL,0.99940075,0.99940075,6.98597604,0,0x4e4ef9fdfa17718e4f9dd21ebb736bdb853c9ddd8e8e6adb6b267bdc1d900542,0.014463,renBTC:6.986,WBTC:6.9818
2022-02-28 15:21:37,2022-02-28 15:21:37,WBTC/crv3crypto,SELL,27.56852511,27.56852511,6.98178968,0,0xd4d2c43911d231254d1ab65cd1a0be8487e78fd342d9279e29b7d300d23eba2c,0.022607,WBTC:6.9818,crv3crypto:192.4776
2022-02-28 17:05:20,2022-02-28 17:05:20,3Crv/BUSD,BUY,1.02114987,1.02114987,261576.59273198,0,0x9e6f735ed39f07e51a8d9e6d9fd4e1e2f7cad35a247339940d2da5585ec3c86a,0.017434,BUSD:267108.9031,3Crv:261576.5927
2022-02-28 17:06:20,2022-02-28 17:06:20,3Crv/usdn3CRV,SELL,0.97744921,0.97744921,261576.59273198,0,0xc6223698254449fded0af62786fbd0dfb12b13d92d1f745a1a9dbe22cbd927ba,0.017099,3Crv:261576.5927,usdn3CRV:255677.8342
2022-02-28 17:33:33,2022-02-28 17:33:33,BBTC/WBTC,SELL,0.99897995,0.99897995,9.86635449,0,0xa4301309bda144241115c919e8fa52733fcb3bf67cdf8e3ec5836a0f514f87e5,0.032744,BBTC:9.8664,WBTC:9.8563
2022-02-28 17:34:32,2022-02-28 17:34:32,WBTC/crv3crypto,SELL,27.76461032,27.76461032,9.8562903,0,0x12f68edc42895176e3812696e59520c14bf21afe4b84f2a6c6b808c27a9a8b74,0.031145,WBTC:9.8563,crv3crypto:273.6561
2022-02-28 17:36:44,2022-02-28 17:36:44,crv3crypto/stkcvxcrv3crypto-abra,SELL,9.999999999999999e+17,9.999999999999999e+17,372.13370354,0,0xf7efea8ce05b82ac0a13c4a7903bd00b19d30052d6a38605322001c2614071ce,0.060577,crv3crypto:372.1337,stkcvxcrv3crypto-abra:372133703542028781369
2022-03-01 18:50:54,2022-03-01 18:50:54,aSTETH/stETH,BUY,1.0,1.0,250.0000024,0,0x53e3def6ae08aab3508117492754f6d7d6fd9681d6ddb6c90df08a15b689491c,0.016773,stETH:250.0,aSTETH:250.0
2022-03-01 18:59:26,2022-03-01 18:59:26,aSTETH/stETH,BUY,1.0,1.0,350.0,0,0xe8fdedba31042822942cbab5951bf381fc77404332eda48e9d1d438d466feb7b,0.011959,stETH:350.0,aSTETH:350.0
2022-03-01 19:03:14,2022-03-01 19:03:14,aSTETH/stETH,BUY,1.0,1.0,350.0,0,0x90149f845c6ae4a565651783322e584c82fb7dac9372487aafda7d12a47721a2,0.029517,stETH:350.0,aSTETH:350.0
2022-03-01 19:06:42,2022-03-01 19:06:42,aSTETH/stETH,BUY,1.0,1.0,350.0,0,0x2f2a7a2424b5d0678e31867c74534a99a81a8f868ba536e82acfc4bc0b1707c9,0.020883,stETH:350.0,aSTETH:350.0
2022-03-01 19:10:01,2022-03-01 19:10:01,aSTETH/stETH,BUY,1.0,1.0,200.0,0,0xccceac446d521b103196af684a818a5a9308c3a6cc25975ae8c842a9cb16842e,0.012196,stETH:200.0,aSTETH:200.0
2022-03-02 23:02:04,2022-03-02 23:02:04,USDT/USDC,SELL,0.99993998,0.99993998,10000.0,0,0x402d235077ceee913a93ef0d3a522f06c3d717105d34d4e4e644f722c55548be,0.006737,USDT:10000.0,USDC:9999.3998
2022-03-02 23:05:14,2022-03-02 23:05:14,EURS/USDC,BUY,1.1153144,1.1153144,8965.55,0,0x007df8ad67c2382d9764cd4ec4e6694966b7849f1a3b5c45e70d3e4940fe09a8,0.019514,USDC:9999.407,EURS:8965.55
2022-03-02 23:09:01,2022-03-02 23:09:01,EURS/anyEURS,SELL,1.0,1.0,8965.55,0,0xa08329af3b20873fa7e3960a845fb7b207d2590693ec76e8927c381b2846a754,0.005301,EURS:8965.55,anyEURS:8965.55
2022-03-02 23:10:11,2022-03-02 23:10:11,USDT/DAI,SELL,0.99992339,0.99992339,10000.0,0,0xc671d32c29b917ff1dd386d8f33896625c9574aa5beee8a1b2738f19e4effbb6,0.00938,USDT:10000.0,DAI:9999.2339
2022-03-02 23:12:15,2022-03-02 23:12:15,anyDAI/DAI,BUY,1.0,1.0,9999.23,0,0xef9757762a0e467a47d1661cb36bf24ae39002596194cb7d459c934fbdbae0f1,0.004126,DAI:9999.23,anyDAI:9999.23
2022-03-04 07:55:05,2022-03-04 07:55:05,3Crv/USDT,SELL,1.02008973,1.02008973,244071.17496275,0,0x9aceecc30489e63ad2f8a5c22036498749f0ab71f971e568396c21315d0e7edd,0.00387,3Crv:244071.175,USDT:248974.4988
2022-03-05 12:44:37,2022-03-05 12:44:37,CRV/cvxcrv-f,SELL,1.061469,1.061469,27496.0,0,0x148a6021fa5f3a93dcb47f973ee739132c9570ca84627b93ce2a85d9e4bd3090,0.003468,CRV:27496.0,cvxcrv-f:29186.1516
2022-03-05 12:46:23,2022-03-05 12:46:23,CVX/crvCVXETH,SELL,0.04060242,0.04060242,4710.52941464,0,0x8375a0443ecf884644eef94a29f5d3c3afe56ff8b19e6899b6f0079e2222d214,0.004722,CVX:4710.5294,crvCVXETH:191.2589
2022-03-05 12:48:05,2022-03-05 12:48:05,SPELL/crvSPELLETH,SELL,0.00060786,0.00060786,178608.17911514,0,0x38d573f41f4b495397b035470b6c4111338dc9911ee1eba471ee4fcc0e107871,0.006399,SPELL:178608.1791,crvSPELLETH:108.5683
2022-03-08 12:33:01,2022-03-08 12:33:01,CRV/cvxcrv-f,SELL,1.02789035,1.02789035,71551.0,0,0x54952d4f0c7fe30a677dd7ea98b407abd73f0028ad6a299cf3bcc73649d5ac57,0.003682,CRV:71551.0,cvxcrv-f:73546.5824
2022-03-08 12:35:02,2022-03-08 12:35:02,CVX/crvCVXETH,SELL,0.03911797,0.03911797,2352.31453384,0,0xe602c043756537322a5ba67ad8852b5ec19a8df093d61b405d2a19a740c03485,0.005049,CVX:2352.3145,crvCVXETH:92.0178
2022-03-08 13:13:19,2022-03-08 13:13:19,renBTC/WBTC,SELL,0.99890842,0.99890842,4.14964408,0,0x21d42164dadcfb8d33c1e709f9ef34c2360ab7666ef7f8019248b08fa5b255f0,0.004626,renBTC:4.1496,WBTC:4.1451
2022-03-08 14:30:08,2022-03-08 14:30:08,crv3crypto/USDT,BUY,760.80926631,760.80926631,488.90782022,0,0x9eaae07b20060d2f9ab2062dc8b4485bc52bede4f902f55f1c008d403ca1eb12,0.013668,USDT:371965.6,crv3crypto:488.9078
2022-03-08 14:31:28,2022-03-08 14:31:28,crv3crypto/stkcvxcrv3crypto-abra,SELL,1e+18,1e+18,488.90782022,0,0xa0eb183e53b2fcdd690ed3fd8b847d9b1f1f185917944e1828c3d673313dc1a0,0.018318,crv3crypto:488.9078,stkcvxcrv3crypto-abra:488907820221360055468
2022-03-09 11:22:36,2022-03-09 11:22:36,usdn3CRV/USDT,SELL,1.04812262,1.04812262,300000.0,0,0xf62be76eb46056925bf5e127efd7faa38da4e94c76fe63144a3bef7bf61723d4,0.007297,usdn3CRV:300000.0,USDT:314436.7848
2022-03-09 20:56:07,2022-03-09 20:56:07,MIM/USDC,SELL,0.99786369,0.99786369,68000.0,0,0x4aeec48dfcc34e0f6f0598a11e927464e6fe8684bae9575dd99df61902e79460,0.008603,MIM:68000.0,USDC:67854.7306
2022-03-10 21:42:47,2022-03-10 21:42:47,3Crv/BUSD,SELL,1.02056777,1.02056777,245395.36953678,0,0xd367c4d0b0ddc1fa578db7ec421b950d04276e8e6f16fe1eb395251d5da9c6cd,0.005594,3Crv:245395.3695,BUSD:250442.6049
2022-03-12 11:43:34,2022-03-12 11:43:34,CRV/cvxcrv-f,SELL,1.03853024,1.03853024,19409.0,0,0x25abfe3f3cd01c1f28293f5ea97fc45cc387e2417a58dbe662f7d1f1b9a631ab,0.002499,CRV:19409.0,cvxcrv-f:20156.8335
2022-03-12 11:44:20,2022-03-12 11:44:20,CVX/crvCVXETH,SELL,0.03948735,0.03948735,3224.3989996,0,0x5667b807f9e97efd60e63cad532c3c3462b9ca52dafc548ab5e5bb4572e538ac,0.003899,CVX:3224.399,crvCVXETH:127.323
2022-03-12 14:33:11,2022-03-12 14:33:11,stkAAVE/AAVE,SELL,1.0,1.0,33.91780983,0,0x6e012332f26eecbe082a1864652ffa3b85bcbbb7a4b4a9d105e582a917fd5a86,0.007492,stkAAVE:33.9178,AAVE:33.9178
2022-03-16 17:22:57,2022-03-16 17:22:57,usdn3CRV/USDT,SELL,1.05024709,1.05024709,239901.84205381,0,0x6d2de5c61e4d16652355873db554379fd83501bd951cba6cea1c2c100d3edf08,0.013501,usdn3CRV:239901.8421,USDT:251956.2117
2022-03-16 17:25:13,2022-03-16 17:25:13,CRV/cvxcrv-f,SELL,1.04758005,1.04758005,19279.0,0,0x8e98622c88dcc2f5e849645aa36e5593f101e85baa9cd490fb0927669bb5c36d,0.004795,CRV:19279.0,cvxcrv-f:20196.2958
2022-03-19 19:55:57,2022-03-19 19:55:57,3Crv/BUSD,SELL,1.02030111,1.02030111,155915.71069412,0,0x01814a3573bd5baa5181a06964237983bc4b92f6ec323e3066e72c59a4b6d68b,0.004643,3Crv:155915.7107,BUSD:159080.9726
2022-03-20 15:50:50,2022-03-20 15:50:50,CRV/aCRV,SELL,1.0,1.0,2000000.0,0,0x6e6d64f8ca81d480dd773b9d9b1056245860ad57985914d954147be0931efae7,0.006513,CRV:2000000.0,aCRV:2000000.0
2022-03-20 15:55:04,2022-03-20 15:55:04,MIM/3Crv,SELL,0.97773157,0.97773157,990000.0,0,0x570105cf84c3ed8d86ee36e1c4eff2dd3f1ad000208236cceb933929d2f30b3b,0.00421,MIM:990000.0,3Crv:967954.251
2022-03-20 15:55:53,2022-03-20 15:55:53,3Crv/DAI,BUY,1.00136778,1.00136778,1098497.50142263,0,0x92283d2c278930e485160c79feb3a1eb0548da8273b5de29e23a00ffeb7a0714,0.005256,DAI:1100000.0,3Crv:1098497.5014
2022-03-20 15:56:38,2022-03-20 15:56:38,3Crv/USDT,SELL,1.01983371,1.01983371,2066451.75239234,0,0xe2c397537c571baf0a90c98379843ba824476b3935a5483b3610bb4fd50f661f,0.003211,3Crv:2066451.7524,USDT:2107437.1649
2022-03-20 16:30:36,2022-03-20 16:30:36,CRV/cvxcrv-f,SELL,1.05011277,1.05011277,17717.0,0,0x9aa8ce4df42c1914fb32f8092a6f1bc3d310d6d8cf704468635dca2648dac78b,0.004106,CRV:17717.0,cvxcrv-f:18604.8479
2022-03-20 16:33:08,2022-03-20 16:33:08,CVX/crvCVXETH,SELL,0.0395137,0.0395137,2887.85577062,0,0xfec2e6c3a21c25b8bae0df3261207f9cce2ac50cef042ea9ee7e4e4d2d7b81cd,0.009435,CVX:2887.8558,crvCVXETH:114.1099
2022-03-20 18:31:18,2022-03-20 18:31:18,crv3crypto/stkcvxcrv3crypto-abra,SELL,1.0000000000000001e+18,1.0000000000000001e+18,45.01627894,0,0x2cfa0c112085a1c729335b19feaca3f728a15417300938865b81266e0a286615,0.012239,crv3crypto:45.0163,stkcvxcrv3crypto-abra:45016278936961258702
2022-03-24 08:37:27,2022-03-24 08:37:27,CRV/aCRV,SELL,1.0,1.0,2000000.0,0,0xe52ae479dc43d9e75b7489cd2e510fd88be9b0431d0d5a5bcca0c18b5de631bb,0.005198,CRV:2000000.0,aCRV:2000000.0
2022-03-24 08:39:06,2022-03-24 08:39:06,aSTETH/stETH,SELL,1.0,1.0,1503.81024653,0,0x342231f3bf868409929d3eb14d8302b4c5035688fcf308a07307391e95c42f63,0.012882,aSTETH:1503.8102,stETH:1503.8102
2022-03-24 09:01:48,2022-03-24 09:01:48,stkcvxcrv3crypto-abra/crv3crypto,SELL,0.0,0.0,2900000000000000000000,0,0x34b8f50317a5a24764bed1b9691dfd287564ac18f8b832cd9fd1a5d791d16aee,0.020985,stkcvxcrv3crypto-abra:2900000000000000000000,crv3crypto:2900.0
2022-03-24 14:40:09,2022-03-24 14:40:09,3Crv/MIM,SELL,1.02544348,1.02544348,177589.25539748,0,0xb034072f00b784ec26f7de5a531a4aeb36a7030d8374a19276b87c411b296d20,0.00675,3Crv:177589.2554,MIM:182107.7447
2022-03-25 11:17:58,2022-03-25 11:17:58,CRV/aCRV,SELL,1.0,1.0,2000000.0,0,0x2f1410f246d508eca877baf7ff7045ec3f9ccdcac3414c147506df2ccf8bc8eb,0.008488,CRV:2000000.0,aCRV:2000000.0
2022-03-25 11:21:06,2022-03-25 11:21:06,aSTETH/stETH,BUY,1.0,1.0,79.99969516,0,0x1ad76800b62703567f9d5ef7f958b0cb3cf89a991be3b9c96b16abc6a40e95f2,0.004584,stETH:79.9997,aSTETH:79.9997
2022-03-25 11:23:59,2022-03-25 11:23:59,BUSD/USDC,SELL,0.99935901,0.99935901,2000000.0,0,0xd412dcb102682150646b5131176e3924cfa9155ec65a8bf4217ef91a439380ed,0.005796,BUSD:2000000.0,USDC:1998718.0256
